ID,Squares,No_of_rooms,Address,Price,One_Sq
3664,119,4.5,Beograd Opština Voždovac,149900,1490.3747385405104
3665,116,4.0,Beograd Opština Stari grad,233000,2531.903872181951
3666,112,3.0,Beograd Opština Vračar,290000,2275.3672683163954
3667,90,4.5,Beograd Opština Novi Beograd,149000,1735.3775474934005
3668,106,5.0,Beograd Opština Vračar,230000,2275.3672683163954
3669,105,4.0,Beograd Opština Rakovica,81500,991.4218432222813
3670,104,4.0,Beograd Opština Vračar,250000,2275.3672683163954
3672,101,4.0,Beograd Opština Vračar,300000,2275.3672683163954
3674,99,3.0,Beograd Opština Stari grad,270000,2531.903872181951
3675,280,5+,Beograd Opština Voždovac,300000,1490.3747385405104
3676,43,2.0,Beograd Opština Palilula,44000,1282.912470736089
3677,89,3.0,Beograd Opština Novi Beograd,249000,1735.3775474934005
3678,37,2.0,Beograd Opština Palilula,22000,1282.912470736089
3679,25,0.5,Beograd Opština Vračar,79000,2275.3672683163954
3680,93,3.0,Beograd Opština Vračar,245000,2275.3672683163954
3681,93,3.5,Beograd Opština Stari grad,250000,2531.903872181951
3682,91,3.0,Beograd Opština Stari grad,210000,2531.903872181951
3683,89,3.0,Beograd Opština Savski venac,215000,2723.3487453316557
3684,88,4.0,Beograd Opština Vračar,175000,2275.3672683163954
3685,86,3.5,Beograd Opština Zemun,54900,1230.719435933011
3686,83,3.0,Beograd Opština Vračar,239000,2275.3672683163954
3687,83,3.0,Beograd Opština Palilula,85000,1282.912470736089
3688,83,4.0,Beograd Opština Stari grad,205000,2531.903872181951
3689,83,3.0,Beograd Opština Savski venac,178000,2723.3487453316557
3690,82,3.0,Beograd Opština Voždovac,86000,1490.3747385405104
3691,82,4.0,Beograd Opština Zvezdara,86000,1461.4519261140167
3692,90.38,3.5,Beograd Opština Vračar,164000,2275.3672683163954
3693,81,3.0,Beograd Opština Voždovac,202500,1490.3747385405104
3694,80,4.0,Beograd Opština Čukarica,95000,1324.4002797487278
3695,31,1.0,Beograd Opština Vračar,92500,2275.3672683163954
3696,78,2.0,Beograd Opština Savski venac,170000,2723.3487453316557
3697,78,3.0,Beograd Opština Čukarica,95000,1324.4002797487278
3698,78,3.5,Beograd Opština Stari grad,209900,2531.903872181951
3699,77,2.5,Beograd Opština Zemun,125000,1230.719435933011
3700,76,2.0,Beograd Opština Zvezdara,125000,1461.4519261140167
3701,76,3.0,Beograd Opština Vračar,183000,2275.3672683163954
3702,74,3.0,Beograd Opština Zvezdara,134000,1461.4519261140167
3703,62,2.0,Beograd Opština Rakovica,63000,991.4218432222813
3704,75,3.0,Beograd Opština Zvezdara,149250,1461.4519261140167
3705,130,4.0,Beograd Opština Voždovac,115000,1490.3747385405104
3706,71,3.0,Beograd Opština Vračar,205000,2275.3672683163954
3707,70,2.5,Beograd Opština Zvezdara,115000,1461.4519261140167
3708,70,2.0,Beograd Opština Novi Beograd,102000,1735.3775474934005
3709,68,2.5,Beograd Opština Voždovac,149500,1490.3747385405104
3710,64,3.0,Beograd Opština Vračar,149900,2275.3672683163954
3711,64,2.0,Beograd Opština Palilula,108800,1282.912470736089
3712,61,2.0,Beograd Opština Vračar,144000,2275.3672683163954
3713,61,2.0,Beograd Opština Čukarica,60000,1324.4002797487278
3714,59,2.5,Beograd Opština Voždovac,97000,1490.3747385405104
3715,58,2.5,Beograd Opština Novi Beograd,95000,1735.3775474934005
3716,58,2.0,Beograd Opština Stari grad,114000,2531.903872181951
3717,57,1.5,Beograd Opština Rakovica,62000,991.4218432222813
3718,57,2.0,Beograd Opština Stari grad,123000,2531.903872181951
3719,61,2.0,Beograd Opština Voždovac,73000,1490.3747385405104
3720,55,2.0,Beograd Opština Rakovica,47000,991.4218432222813
3721,55,2.5,Beograd Opština Voždovac,92000,1490.3747385405104
3722,55,2.0,Beograd Opština Zvezdara,72000,1461.4519261140167
3723,54,3.0,Beograd Opština Vračar,125000,2275.3672683163954
3724,53,2.0,Beograd Opština Rakovica,62000,991.4218432222813
3725,52,2.0,Beograd Opština Zemun,115324,1230.719435933011
3726,52,2.0,Beograd Opština Rakovica,56000,991.4218432222813
3727,49,2.0,Beograd Opština Vračar,75000,2275.3672683163954
3728,49,1.5,Beograd Opština Voždovac,76990,1490.3747385405104
3729,48,1.5,Beograd Opština Zvezdara,53000,1461.4519261140167
3730,47,2.0,Beograd Opština Novi Beograd,105000,1735.3775474934005
3731,46,2.0,Beograd Opština Zemun,65000,1230.719435933011
3732,46,2.0,Beograd Opština Savski venac,110000,2723.3487453316557
3733,45,2.0,Beograd Opština Čukarica,83000,1324.4002797487278
3734,45,1.5,Beograd Opština Novi Beograd,115000,1735.3775474934005
3735,44.45,1.5,Beograd Opština Čukarica,60000,1324.4002797487278
3736,43,2.0,Beograd Opština Vračar,86000,2275.3672683163954
3737,41,2.0,Beograd Opština Zvezdara,79900,1461.4519261140167
3738,40,2.0,Beograd Opština Zvezdara,110000,1461.4519261140167
3739,40,2.0,Beograd Opština Čukarica,58000,1324.4002797487278
3740,39,1.0,Beograd Opština Palilula,98000,1282.912470736089
3741,38,1.5,Beograd Opština Stari grad,75000,2531.903872181951
3742,94,4.0,Beograd Opština Vračar,162000,2275.3672683163954
3743,118,4.0,Beograd Opština Savski venac,224200,2723.3487453316557
3744,65,3.0,Beograd Opština Palilula,55000,1282.912470736089
3745,41,1.5,Beograd Opština Zemun,37000,1230.719435933011
3746,87,3.0,Beograd Opština Voždovac,174000,1490.3747385405104
3747,95,3.0,Beograd Opština Palilula,110000,1282.912470736089
3748,76,2.0,Beograd Opština Vračar,131000,2275.3672683163954
3749,76,3.0,Beograd Opština Čukarica,75000,1324.4002797487278
3750,45.28,1.5,Beograd Opština Voždovac,74712,1490.3747385405104
3751,63.98,2.5,Beograd Opština Voždovac,105567,1490.3747385405104
3752,41.28,1.5,Beograd Opština Voždovac,68112,1490.3747385405104
3753,41.63,1.5,Beograd Opština Voždovac,68690,1490.3747385405104
3754,78.57,3.5,Beograd Opština Voždovac,129640,1490.3747385405104
3755,68,3.0,Beograd Opština Voždovac,119000,1490.3747385405104
3756,35,1.5,Beograd Opština Vračar,81600,2275.3672683163954
3757,33,1.0,Beograd Opština Vračar,85000,2275.3672683163954
3758,31,2.0,Beograd Opština Čukarica,52000,1324.4002797487278
3759,29,0.5,Beograd Opština Vračar,136000,2275.3672683163954
3760,99,3.0,Beograd Opština Voždovac,113850,1490.3747385405104
3761,50,2.0,Beograd Opština Stari grad,110000,2531.903872181951
3762,25,1.0,Beograd Opština Zvezdara,57000,1461.4519261140167
3764,22,0.5,Beograd Opština Stari grad,43000,2531.903872181951
3765,20,0.5,Beograd Opština Stari grad,78000,2531.903872181951
3766,54,2.0,Beograd Opština Novi Beograd,74500,1735.3775474934005
3767,70,2.5,Beograd Opština Vračar,145000,2275.3672683163954
3768,62,2.5,Beograd Opština Stari grad,123000,2531.903872181951
3769,62,2.0,Beograd Opština Vračar,88000,2275.3672683163954
3770,72,3.0,Beograd Opština Novi Beograd,169900,1735.3775474934005
3771,105,4.0,Beograd Opština Novi Beograd,155000,1735.3775474934005
3772,174,5+,Beograd Opština Stari grad,275000,2531.903872181951
3773,139,4.0,Beograd Opština Voždovac,300000,1490.3747385405104
3775,75,3.0,Beograd Opština Stari grad,187500,2531.903872181951
3776,54,3.0,Beograd Opština Novi Beograd,98000,1735.3775474934005
3777,68,4.5,Beograd Opština Voždovac,65000,1490.3747385405104
3778,65,2.0,Beograd Opština Stari grad,180000,2531.903872181951
3779,117,3.0,Beograd Opština Vračar,240000,2275.3672683163954
3780,70,2.0,Beograd Opština Novi Beograd,100000,1735.3775474934005
3781,48,1.5,Beograd Opština Novi Beograd,77000,1735.3775474934005
3782,96,3.0,Beograd Opština Novi Beograd,245000,1735.3775474934005
3783,74,3.0,Beograd Opština Čukarica,102000,1324.4002797487278
3784,84,3.5,Beograd Opština Vračar,202000,2275.3672683163954
3785,40,2.5,Beograd Opština Palilula,45000,1282.912470736089
3786,100,2.5,Beograd Opština Stari grad,200000,2531.903872181951
3787,96,4.0,Beograd Opština Zvezdara,215000,1461.4519261140167
3788,99,4.0,Beograd Opština Vračar,293700,2275.3672683163954
3790,49,2.0,Beograd Opština Vračar,145500,2275.3672683163954
3791,106,4.0,Beograd Opština Voždovac,199000,1490.3747385405104
3792,85,4.0,Beograd Opština Novi Beograd,120000,1735.3775474934005
3793,110,3.0,Beograd Opština Vračar,230000,2275.3672683163954
3794,135,4.0,Beograd Opština Savski venac,235000,2723.3487453316557
3795,101,4.5,Beograd Opština Zvezdara,155000,1461.4519261140167
3796,54,2.5,Beograd Opština Palilula,46000,1282.912470736089
3797,78,3.0,Beograd Opština Savski venac,172000,2723.3487453316557
3798,50,2.0,Beograd Opština Stari grad,75000,2531.903872181951
3799,31,1.5,Beograd Opština Zvezdara,67500,1461.4519261140167
3800,26,1.0,Beograd Opština Stari grad,49900,2531.903872181951
3801,60,2.0,Beograd Opština Zemun,50500,1230.719435933011
3802,150,4.5,Beograd Opština Palilula,125000,1282.912470736089
3803,162,5+,Beograd Opština Čukarica,246583,1324.4002797487278
3804,169,5+,Beograd Opština Čukarica,256143,1324.4002797487278
3805,74,2.5,Beograd Opština Novi Beograd,96500,1735.3775474934005
3806,84,3.0,Beograd Opština Palilula,45000,1282.912470736089
3807,59,3.0,Beograd Opština Rakovica,63500,991.4218432222813
3808,74,2.0,Beograd Opština Savski venac,160000,2723.3487453316557
3809,41,2.0,Beograd Opština Voždovac,51000,1490.3747385405104
3811,52,2.5,Beograd Opština Čukarica,72500,1324.4002797487278
3812,131,4.0,Beograd Opština Rakovica,115000,991.4218432222813
3813,76,3.0,Beograd Opština Voždovac,86000,1490.3747385405104
3814,105,3.0,Beograd Opština Vračar,170000,2275.3672683163954
3816,44,1.5,Beograd Opština Grocka,30000,673.2479671062097
3818,120,4.0,Beograd Opština Vračar,264000,2275.3672683163954
3819,93,3.0,Beograd Opština Zvezdara,130000,1461.4519261140167
3820,82,3.5,Beograd Opština Palilula,87000,1282.912470736089
3821,114,3.0,Beograd Opština Rakovica,107000,991.4218432222813
3822,97,4.0,Beograd Opština Stari grad,215000,2531.903872181951
3824,38,1.5,Beograd Opština Palilula,41000,1282.912470736089
3825,90,3.0,Beograd Opština Voždovac,125000,1490.3747385405104
3826,40,1.0,Beograd Opština Stari grad,37500,2531.903872181951
3828,92,4.0,Beograd Opština Zvezdara,179000,1461.4519261140167
3829,120,4.5,Beograd Opština Savski venac,179000,2723.3487453316557
3830,78,3.0,Beograd Opština Voždovac,125000,1490.3747385405104
3831,30,1.0,Beograd Opština Čukarica,28000,1324.4002797487278
3832,70,2.5,Beograd Opština Novi Beograd,102000,1735.3775474934005
3833,60,2.0,Beograd Opština Zemun,56000,1230.719435933011
3834,91,4.0,Beograd Opština Novi Beograd,59000,1735.3775474934005
3835,70,2.5,Beograd Opština Rakovica,75000,991.4218432222813
3836,89,3.0,Beograd Opština Savski venac,215000,2723.3487453316557
3837,75,3.5,Beograd Opština Savski venac,96000,2723.3487453316557
3838,101,2.0,Beograd Opština Mladenovac,43000,611.4880952380952
3839,56,2.0,Beograd Opština Surčin,61600,978.5740939409486
3841,53,2.0,Beograd Opština Novi Beograd,115000,1735.3775474934005
3842,64,1.5,Beograd Opština Čukarica,76000,1324.4002797487278
3843,52.83,1.5,Beograd Opština Savski venac,103500,2723.3487453316557
3844,130,4.0,Beograd Opština Palilula,159000,1282.912470736089
3845,50,1.5,Beograd Opština Zvezdara,74000,1461.4519261140167
3846,66,2.0,Beograd Opština Palilula,110000,1282.912470736089
3847,70,3.0,Beograd Opština Novi Beograd,125000,1735.3775474934005
3848,66,3.0,Beograd Opština Stari grad,95000,2531.903872181951
3849,160,5+,Beograd Opština Voždovac,130000,1490.3747385405104
3850,47,1.5,Beograd Opština Čukarica,51000,1324.4002797487278
3851,73,2.5,Beograd Opština Rakovica,65000,991.4218432222813
3852,62,3.0,Beograd Opština Zvezdara,59500,1461.4519261140167
3854,87,3.0,Beograd Opština Savski venac,185000,2723.3487453316557
3855,56,1.5,Beograd Opština Stari grad,120000,2531.903872181951
3856,42,1.5,Beograd Opština Savski venac,83000,2723.3487453316557
3858,70,2.0,Beograd Opština Novi Beograd,97000,1735.3775474934005
3859,42,2.5,Beograd Opština Palilula,35000,1282.912470736089
3860,35,1.5,Beograd Opština Palilula,37990,1282.912470736089
3863,94,4.0,Beograd Opština Stari grad,275000,2531.903872181951
3865,56,2.0,Beograd Opština Vračar,139000,2275.3672683163954
3866,69,3.0,Beograd Opština Rakovica,87000,991.4218432222813
3867,59,3.0,Beograd Opština Zvezdara,135500,1461.4519261140167
3868,58,3.0,Beograd Opština Palilula,120000,1282.912470736089
3869,34,1.5,Beograd Opština Stari grad,100000,2531.903872181951
3870,82,3.5,Beograd Opština Novi Beograd,118000,1735.3775474934005
3871,64,2.5,Beograd Opština Stari grad,162000,2531.903872181951
3872,76,3.0,Beograd Opština Novi Beograd,107000,1735.3775474934005
3873,62,2.5,Beograd Opština Zvezdara,115940,1461.4519261140167
3874,51,2.0,Beograd Opština Čukarica,95000,1324.4002797487278
3875,65,4.0,Beograd Opština Grocka,58000,673.2479671062097
3876,50,2.0,Beograd Opština Voždovac,54000,1490.3747385405104
3877,42,1.5,Beograd Opština Čukarica,77000,1324.4002797487278
3878,85,4.0,Beograd Opština Zvezdara,55000,1461.4519261140167
3879,117,4.0,Beograd Opština Novi Beograd,159000,1735.3775474934005
3880,153,5.0,Beograd Opština Vračar,210000,2275.3672683163954
3881,149,4.0,Beograd Opština Zvezdara,210000,1461.4519261140167
3882,41,1.0,Beograd Opština Zemun,75000,1230.719435933011
3884,106,4.0,Beograd Opština Palilula,115000,1282.912470736089
3885,62,3.0,Beograd Opština Čukarica,47000,1324.4002797487278
3886,93,4.0,Beograd Opština Vračar,192000,2275.3672683163954
3887,48,2.0,Beograd Opština Palilula,55000,1282.912470736089
3888,64,2.0,Beograd Opština Vračar,138000,2275.3672683163954
3889,46,2.0,Beograd Opština Zvezdara,52000,1461.4519261140167
3891,92,3.5,Beograd Opština Novi Beograd,220000,1735.3775474934005
3892,87,5+,Beograd Opština Čukarica,102000,1324.4002797487278
3893,45,1.5,Beograd Opština Čukarica,60000,1324.4002797487278
3894,48,2.0,Beograd Opština Palilula,58800,1282.912470736089
3895,84,3.0,Beograd Opština Novi Beograd,129000,1735.3775474934005
3896,62,2.5,Beograd Opština Zemun,45000,1230.719435933011
3897,77,2.0,Beograd Opština Zvezdara,100000,1461.4519261140167
3898,53,3.0,Beograd Opština Palilula,85000,1282.912470736089
3899,84,3.5,Beograd Opština Rakovica,90000,991.4218432222813
3900,51,2.5,Beograd Opština Stari grad,96000,2531.903872181951
3901,84,3.0,Beograd Opština Vračar,190000,2275.3672683163954
3902,76,3.0,Beograd Opština Vračar,159000,2275.3672683163954
3903,73,3.0,Beograd Opština Palilula,130000,1282.912470736089
3904,66,2.0,Beograd Opština Novi Beograd,85000,1735.3775474934005
3905,86,3.0,Beograd Opština Novi Beograd,109900,1735.3775474934005
3906,124,3.0,Beograd Opština Zvezdara,185000,1461.4519261140167
3907,64,2.0,Beograd Opština Rakovica,65000,991.4218432222813
3908,63,2.5,Beograd Opština Vračar,118000,2275.3672683163954
3909,74,3.0,Beograd Opština Vračar,215000,2275.3672683163954
3910,73,2.5,Beograd Opština Novi Beograd,98000,1735.3775474934005
3911,62,3.0,Beograd Opština Zvezdara,62000,1461.4519261140167
3912,75,2.5,Beograd Opština Novi Beograd,106900,1735.3775474934005
3913,72,3.0,Beograd Opština Novi Beograd,145000,1735.3775474934005
3914,78,2.5,Beograd Opština Zvezdara,129000,1461.4519261140167
3915,21,0.5,Beograd Opština Zvezdara,28000,1461.4519261140167
3916,20,1.0,Beograd Opština Stari grad,75000,2531.903872181951
3918,36,1.0,Beograd Opština Čukarica,75000,1324.4002797487278
3919,69,2.5,Beograd Opština Novi Beograd,99000,1735.3775474934005
3921,37,1.5,Beograd Opština Zemun,79000,1230.719435933011
3922,95,2.5,Beograd Opština Zemun,92150,1230.719435933011
3923,65,2.5,Beograd Opština Zemun,69500,1230.719435933011
3924,67,2.0,Beograd Opština Novi Beograd,122400,1735.3775474934005
3925,79,3.0,Beograd Opština Stari grad,237000,2531.903872181951
3926,54,2.0,Beograd Opština Savski venac,220000,2723.3487453316557
3927,68,2.5,Beograd Opština Novi Beograd,98000,1735.3775474934005
3928,49,2.5,Beograd Opština Voždovac,64900,1490.3747385405104
3929,65,2.0,Beograd Opština Zvezdara,99900,1461.4519261140167
3930,54,1.5,Beograd Opština Čukarica,59000,1324.4002797487278
3931,44,1.5,Beograd Opština Stari grad,53900,2531.903872181951
3932,71,3.0,Beograd Opština Stari grad,102950,2531.903872181951
3933,35,1.0,Beograd Opština Voždovac,55000,1490.3747385405104
3934,45.50,2.0,Beograd Opština Zvezdara,75000,1461.4519261140167
3935,67,3.0,Beograd Opština Zvezdara,77000,1461.4519261140167
